
Exported on September 23, 2025 at 10:15 AM PDT

Id,FirstName,LastName,Email,Phone,Company,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,Industry,LeadSource,Type,Status__c,Ownership,AnnualRevenue,NumberOfEmployees,CreatedDate,LastActivityDate
0017500755315377,Jennifer,Ferrell,jennifer.ferrell@davis-johnson.com,691.605.5309x01175,Simmons-Hall,099 Lisa Mountains Suite 364,Wandafort,ID,12602,Korea,Hospitality,Trade Show,Prospect,Inactive,Public,1767442370.1,4033,2024-10-06,2024-10-27
0012489715300133,Elizabeth,Mullins,elizabeth.mullins@bennett.com,172.199.0168,Gibbs-Hicks,7228 Patrick Row Suite 494,Davisstad,IL,50517,Nauru,Retail,Email Campaign,Customer,Pending,Subsidiary,1934019313.21,2041,2024-01-13,2025-07-29
0016726213748215,Sean,Wright,sean.wright@sanders.info,001-818-857-5932x97166,"Day, Barnes and Lee",86771 Cristina Crest,West Mary,DE,76506,Marshall Islands,Transportation,Partner Referral,Prospect,Inactive,Subsidiary,1790723328.64,1974,2025-03-19,2025-03-24
0018944326029727,Matthew,Chase,matthew.chase@perez.com,+1-148-240-4832x5570,Parker-Terrell,1790 Jacobs Turnpike,North Rachelborough,GA,50131,Samoa,Financial Services,Social Media,Customer,Active,Government,744325362.4,2672,2024-12-22,2025-08-27
0012395245565157,Christopher,Ramirez,christopher.ramirez@gonzalez-duncan.com,(438)623-8197x494,"Peterson, Jackson and Smith",067 Benjamin Route,New Max,DC,95060,Pitcairn Islands,Media,Web,Prospect,Pending,Private,1881818334.76,240,2024-09-06,2025-03-04
0014912855999951,Sara,Beard,sara.beard@wade.org,001-940-006-1852x422,"Allen, Simmons and Obrien",6287 Woodard Cliffs Apt. 690,Millerstad,IA,93431,United Arab Emirates,Energy,Partner Referral,Reseller,Pending,Public,1620983023.06,3517,2024-08-18,2025-02-15
0014908296311043,Shane,Smith,shane.smith@allen.info,(270)418-0546,"Olsen, Nguyen and Baker",957 Jonathan Village Apt. 646,Robertfurt,NV,00920,Gambia,Healthcare,Outbound Call,Prospect,Pending,Subsidiary,1764098679.76,2463,2025-02-20,2025-04-30
0015728213033694,Christopher,Smith,christopher.smith@reese.com,(432)722-7416,Brown-Fletcher,04680 Kristina Parkway Suite 105,Garciaburgh,MT,01948,Ecuador,Transportation,Paid Search,Prospect,Inactive,Private,1744538126.94,2909,2025-05-17,2025-08-17
0019012324434736,John,Mcguire,john.mcguire@taylor.com,748.013.7502x18336,Mendez Ltd,54080 Woods Ramp,Maryfort,MD,45357,Svalbard & Jan Mayen Islands,Education,Paid Search,Prospect,On Hold,Subsidiary,367847264.01,4125,2024-04-29,2024-10-21
0017706228899684,Adam,Robertson,adam.robertson@white-cook.com,+1-623-202-3738x57056,Carpenter-Moore,6380 Victor Islands,Lake Brandontown,LA,37066,Morocco,Financial Services,Customer Referral,Reseller,Active,Public,765632576.36,2256,2023-09-28,2024-12-11
0019406054129085,Phillip,James,phillip.james@banks-vargas.com,307-348-5626,Chavez-Sims,6604 Adrian Street,New Kelsey,WY,38345,Saint Lucia,Government,Paid Search,Prospect,Active,Private,1096847873.79,2493,2024-06-11,2024-11-25
0015226864120233,Lorraine,Roman,lorraine.roman@salazar.biz,(266)074-6726,"Chapman, Sanchez and Walsh",2171 Luis Divide,Melindashire,NJ,05703,Colombia,Media,Email Campaign,Prospect,Active,Private,1474391701.3,1133,2023-12-21,2025-06-18
0011134082078623,Steven,Davis,steven.davis@knight.com,6001187941,Castaneda and Sons,02967 Moran Freeway,North Nicholasmouth,DE,30943,Brazil,Hospitality,Paid Search,Partner,Inactive,Public,1983413389.11,1274,2024-12-02,2025-09-21
0019747810634447,Terry,Abbott,terry.abbott@nelson.biz,244.450.0454,"Eaton, Jackson and Clark",9952 Garcia Terrace Apt. 144,West Kimberlyborough,MS,60462,British Virgin Islands,Financial Services,Organic Search,Prospect,Pending,Subsidiary,1386171595.22,4924,2023-12-17,2025-06-20
0014448575003174,Kathy,Brandt,kathy.brandt@williams-vaughn.com,(098)327-5527x547,James-Conner,936 Cox Rapid Suite 142,Juliemouth,VA,79891,Turkmenistan,Government,Event,Reseller,Inactive,Government,553292861.11,785,2024-06-22,2024-06-22
0014431566927774,Jared,Sandoval,jared.sandoval@wyatt.com,670.694.6430,Garza and Sons,354 James Forest,Butlerchester,WV,66135,Cambodia,Government,Email Campaign,Prospect,On Hold,Government,1282124670.47,1860,2025-07-01,2025-07-14
0012483126359496,Christina,Graves,christina.graves@hunt.com,+1-271-365-2697x88454,Adams Inc,65039 Brandon Falls Apt. 289,West Alvin,AK,37284,Ghana,Government,Paid Search,Partner,Inactive,Private,1567926026.26,499,2025-09-12,2025-09-16
0015779137188292,Joseph,Graves,joseph.graves@allen-valenzuela.com,868-053-4772x620,"Ortiz, Peterson and Johnson",07046 Morris Wells,Kellifort,KY,15712,Chile,Hospitality,Organic Search,Partner,Inactive,Government,1903038203.95,2775,2024-06-10,2025-08-19
0019021053651478,Joshua,Villarreal,joshua.villarreal@mcdonald-henderson.com,001-065-020-6885x2466,"Rowe, Elliott and Martinez",0025 Tyler Road,South Kelly,KY,97003,Peru,Media,Customer Referral,Partner,Pending,Subsidiary,701130055.78,2036,2025-05-10,2025-06-01
0015689120035401,Mariah,Hale,mariah.hale@franklin-johnson.org,532-662-3787x419,Haas Group,46408 Cobb Plaza Apt. 617,Chadview,WY,91142,Timor-Leste,Technology,Partner Referral,Prospect,Pending,Private,1537555473.77,2978,2025-01-31,2025-04-06
0017990212678327,John,Cook,john.cook@morgan.net,280-763-4408,"Miller, Kelly and Brewer",4767 Sarah Fall Suite 245,Doristown,WY,79812,French Southern Territories,Manufacturing,Customer Referral,Partner,Inactive,Private,901855565.14,1324,2025-05-19,2025-06-19
0016869132270292,Richard,Gonzalez,richard.gonzalez@rivera-dunn.com,(242)502-8119,Johnson and Sons,25008 Denise Turnpike,West Gary,WI,71187,Turks and Caicos Islands,Education,Web,Prospect,Inactive,Private,1118247898.38,1346,2025-01-25,2025-05-01
0019201186039149,Anna,Mcpherson,anna.mcpherson@ramirez-wright.com,844.233.4692x41055,Ross-Young,462 Alexis Flats,Port Nicholas,KY,16274,Fiji,Manufacturing,Paid Search,Reseller,Active,Government,1390861608.09,422,2024-10-09,2024-10-27
0018215882346619,Pamela,Wong,pamela.wong@carlson.com,(232)685-0224x544,"Brooks, Hardin and Mclean",351 Dakota Street Suite 308,Vincentside,WI,52522,Tuvalu,Energy,Paid Search,Reseller,On Hold,Public,1051738786.01,4453,2024-12-21,2025-07-12
0014340789829373,Taylor,Gallagher,taylor.gallagher@carr.com,+1-526-397-1342x1999,"Chavez, Oliver and Schwartz",5409 Coleman Meadow Suite 734,Wellsfort,GA,97226,Myanmar,Healthcare,Outbound Call,Reseller,Active,Government,65803374.17,1874,2024-01-28,2024-06-25
0014396127676926,Elizabeth,Williams,elizabeth.williams@lewis.biz,364.301.8087x5415,Evans PLC,40585 Melissa Circles Suite 403,Lake William,MA,40212,Cambodia,Financial Services,Web,Reseller,Inactive,Subsidiary,176447349.06,3996,2023-10-18,2023-12-26
0013876722418799,Tracy,Austin,tracy.austin@gutierrez-cook.com,001-275-891-9287x7510,Brown PLC,362 Fleming Rapid,New Justin,NC,24910,United Arab Emirates,Hospitality,Social Media,Reseller,Active,Private,1417736900.45,4519,2024-12-27,2025-05-18
0014692625531676,Daniel,Simon,daniel.simon@wheeler.biz,060.490.2779,"Weaver, Cannon and Wolf",3073 Alicia Camp Apt. 015,South Richard,NY,01454,Mexico,Government,Paid Search,Prospect,Active,Government,402768848.06,3768,2024-04-27,2025-09-11
0013838788717712,Matthew,Cook,matthew.cook@wong-compton.com,726.571.0842x09588,Hull-Henderson,65446 Carpenter Row,Lake Thomasville,CT,86934,Indonesia,Media,Trade Show,Reseller,Active,Government,1584301738.4,1463,2025-04-26,2025-05-03
0011224024914540,Anthony,Adkins,anthony.adkins@beltran.biz,001-002-840-8638x46729,Marshall PLC,15337 Angela Cove,South Anthonychester,VT,33500,Norfolk Island,Technology,Paid Search,Prospect,Active,Public,464160560.21,1028,2024-10-04,2025-07-29
0012244796146682,James,Peters,james.peters@ray.com,+1-934-903-0538x3435,Tran-Sanchez,366 Nathan Camp Suite 327,Michaelchester,GA,68955,Thailand,Healthcare,Trade Show,Customer,Inactive,Private,1897185151.11,4364,2025-07-08,2025-09-21
0019499775022893,Sean,Jackson,sean.jackson@reynolds.com,(217)188-0528,"Sullivan, Boyd and Brown",9212 Amy Parks Apt. 766,East Jason,IN,29658,Egypt,Media,Paid Search,Prospect,On Hold,Government,1352319733.82,1190,2024-08-01,2025-03-08
0011397591702323,Kimberly,Ross,kimberly.ross@porter-patterson.info,001-379-836-5034x03522,"Campbell, Nguyen and Jackson",40923 Myers Vista Suite 325,New Sean,SD,74278,Bouvet Island (Bouvetoya),Manufacturing,Customer Referral,Customer,Inactive,Public,950032878.92,2753,2024-07-20,2024-12-28
0012434505611658,Monica,Phillips,monica.phillips@martinez-david.net,001-366-102-4736x0842,Macias-White,55230 Laura Pike Apt. 632,New Samantha,IN,23387,Micronesia,Transportation,Event,Prospect,Pending,Subsidiary,1500022357.67,1355,2025-07-02,2025-07-07
0014278091557738,Christopher,Hill,christopher.hill@thomas.com,9077724811,"Roberts, Anderson and Clayton",23417 Ferrell Camp,Deanfurt,RI,08988,Bolivia,Technology,Customer Referral,Customer,Pending,Subsidiary,610561588.88,1766,2025-03-26,2025-04-04
0012796145948141,Joe,Davidson,joe.davidson@graham.net,+1-436-242-2442x5679,Ayala-Leon,118 Richards Glens,Shepherdland,AZ,64597,Chad,Education,Outbound Call,Reseller,On Hold,Private,983025730.49,1374,2025-09-04,2025-09-21
0014855908535470,Andrea,Johnson,andrea.johnson@rodriguez.net,554-382-5078,Mcintosh-Hays,2349 Stephen Extension,Deborahshire,AK,73737,Iraq,Hospitality,Partner Referral,Customer,Pending,Government,233926181.08,426,2024-04-30,2025-02-20
0014444438464943,Michael,Williams,michael.williams@robertson.net,(270)015-9970,Cordova-Wilson,954 Jonathon Route Apt. 861,New Benjamin,IN,22085,Malawi,Healthcare,Outbound Call,Reseller,Inactive,Government,1998385663.75,1260,2023-12-18,2024-11-08
0012798809810724,Jason,Boyd,jason.boyd@hodges.com,092.061.8859,Stevens PLC,3436 Boyd Orchard,East Xavier,VT,85806,Luxembourg,Energy,Social Media,Reseller,On Hold,Private,1621623293.09,4061,2025-06-08,2025-08-21
0012447552524395,Tiffany,George,tiffany.george@miller.biz,365-695-7546x66369,Garcia-Baker,54220 Timothy Mission,South Julieport,NE,79665,Azerbaijan,Government,Organic Search,Reseller,Active,Private,1143335478.33,919,2024-12-20,2025-01-30
0018389350407028,Randall,Campbell,randall.campbell@green-barnett.org,+1-107-013-5609,Maynard-Love,97262 Chad Springs,West Melissa,IA,62650,Brazil,Government,Trade Show,Reseller,On Hold,Private,45762831.19,3870,2025-03-19,2025-05-08
0014211555913260,Douglas,Carr,douglas.carr@anderson-foster.net,+1-486-992-5210x60319,Heath and Sons,35551 Melissa Drives Apt. 231,Port Garyburgh,KS,54452,Japan,Technology,Customer Referral,Customer,Inactive,Subsidiary,29315159.43,3383,2025-03-27,2025-06-03
0012192016675404,Emily,Carter,emily.carter@duran.com,098.906.6677x542,Brown-Rose,295 Jones Wall,New Ashleyfurt,CT,68907,Jamaica,Education,Partner Referral,Partner,On Hold,Private,963744444.77,4926,2025-05-06,2025-07-13
0019392584213063,Nicholas,Richards,nicholas.richards@scott-brown.info,+1-219-883-9171x3577,"Gill, Douglas and Davis",5884 Rosario Prairie,North Dwayneshire,NC,69397,Ghana,Manufacturing,Outbound Call,Prospect,Active,Subsidiary,1399989458.99,834,2024-05-08,2025-07-09
0012779144628947,Michael,Fernandez,michael.fernandez@ball.com,038-206-0866x50814,Walker LLC,7736 Mack View Apt. 186,Lake Kimberlyfort,CA,10513,Costa Rica,Technology,Web,Prospect,Inactive,Government,1414421654.85,1387,2024-07-23,2025-08-30
0014026297217600,Joel,Callahan,joel.callahan@velasquez.com,998.641.9577x7964,Armstrong and Sons,5319 Ronald Motorway,New Raymondside,FL,01958,Cook Islands,Energy,Outbound Call,Customer,On Hold,Government,897103037.41,1684,2024-07-17,2025-04-26
0016574651220523,David,Hughes,david.hughes@peterson.biz,8795138766,"Sandoval, Martin and Gillespie",694 Brandt Camp,Courtneybury,NJ,44282,Nicaragua,Technology,Organic Search,Customer,Active,Government,837956907.3,2738,2024-10-04,2024-11-02
0019005776494363,Alyssa,Pierce,alyssa.pierce@spencer-morris.com,001-273-085-7735,"Conner, Patterson and Swanson",893 Willie Green,West Juan,NH,91820,Switzerland,Manufacturing,Email Campaign,Prospect,Pending,Subsidiary,407011852.05,3164,2024-11-08,2025-04-11
0014534088040158,Jocelyn,Garcia,jocelyn.garcia@rogers.com,406.191.3675,Torres-May,574 Chavez Mountains,East Kristin,SD,83940,Spain,Government,Email Campaign,Customer,Active,Subsidiary,262972402.88,4358,2024-05-18,2024-06-02
0011194887036243,Michael,Johnson,michael.johnson@smith-miller.net,+1-037-415-9476x770,Lopez LLC,141 Yu Rapids,West Timothyberg,ME,84254,Macedonia,Hospitality,Customer Referral,Customer,Inactive,Government,989925258.64,2277,2025-03-21,2025-05-28
0013264842439293,Laura,Smith,laura.smith@wilson.com,001-122-996-0089x925,Ortiz LLC,4025 Melissa Bridge,North John,HI,85801,South Georgia and the South Sandwich Islands,Government,Outbound Call,Partner,Pending,Private,1094488130.34,2556,2025-06-13,2025-09-02
0016068918991515,Brett,Bradford,brett.bradford@acosta-robertson.com,(377)207-2832x5244,"Glass, Lee and Brown",28480 Vasquez Pine Apt. 678,New Danielhaven,AL,94223,Dominican Republic,Energy,Paid Search,Customer,Pending,Private,945316406.64,2624,2025-07-14,2025-07-18
0014125467647827,Mary,Johnson,mary.johnson@hendricks-snyder.com,091.629.9686x7020,Thomas-Cunningham,61031 Tina Creek,Stewartburgh,MS,26608,Montenegro,Government,Organic Search,Reseller,Inactive,Public,1715708411.56,888,2023-12-29,2024-06-03
0016992032301305,Suzanne,Smith,suzanne.smith@kelly-fuentes.com,(355)905-3441x438,"Pena, Stewart and Miller",24007 Olson Forges,Jenniferhaven,MS,34287,Luxembourg,Energy,Partner Referral,Reseller,Pending,Public,1450917394.78,3217,2023-11-26,2024-09-22
0012877201556123,Thomas,Martinez,thomas.martinez@mitchell-clark.com,001-610-826-7994x1990,Johnson Inc,4216 Cole Coves Apt. 980,New Lawrencetown,KS,74078,Saint Barthelemy,Media,Outbound Call,Customer,On Hold,Private,1565407694.46,4118,2024-07-28,2025-05-31
0019200002228765,Glenn,Mcdonald,glenn.mcdonald@macdonald-ramirez.com,(735)481-6240x88066,Pena-Davies,1452 Sean Lake Suite 020,Port Jacobmouth,VA,80987,Italy,Retail,Partner Referral,Prospect,Pending,Government,561128677.54,3485,2025-07-05,2025-09-15
0017153974189688,Marc,White,marc.white@holland-steele.com,709-719-4729,Acosta and Sons,37060 Steven Bridge Apt. 236,Jonesberg,KS,15505,Rwanda,Manufacturing,Email Campaign,Reseller,On Hold,Public,131069353.53,4095,2024-06-02,2025-05-10
0011318746131296,Tina,Baker,tina.baker@anderson.com,(811)624-2263x158,Scott-Jones,246 Johnson Loaf,Cochranland,AL,05606,Bahamas,Retail,Paid Search,Prospect,Inactive,Private,1848803345.64,4147,2024-05-01,2025-07-14
0015371904983124,Melissa,Mcgee,melissa.mcgee@miller.com,+1-881-017-4625x10602,Mathis-Montoya,062 Edward Highway,Lake Kristenland,AL,40284,Rwanda,Education,Paid Search,Partner,Active,Private,637596141.48,4847,2024-03-07,2024-03-18
0018523967449494,Jonathan,Day,jonathan.day@thompson.com,+1-656-452-2879x4928,Cline Inc,9969 Powell Viaduct Suite 271,New Davidview,NE,97360,Niger,Retail,Social Media,Customer,Active,Government,338620563.48,4460,2025-09-08,2025-09-09
0012030412215825,Michael,Meyer,michael.meyer@cox.com,+1-618-249-8290x6933,Castro PLC,659 Heather Heights Suite 120,Port Madison,TN,63056,Cyprus,Media,Trade Show,Customer,Pending,Government,829834877.33,1780,2023-12-22,2025-08-07
0012934165016486,Brandon,Parrish,brandon.parrish@spence-reid.org,001-873-343-4270x1160,"Stevens, Gibbs and Allison",82790 Patrick Estate,Johnchester,OR,92854,Haiti,Media,Trade Show,Reseller,Pending,Government,1613861967.05,2921,2024-01-01,2024-06-13
0019027970199917,Brooke,Dean,brooke.dean@scott.com,(786)591-9580x8341,Lowery-Robinson,5152 Bolton Trafficway Suite 321,Martinezside,AK,81873,Australia,Government,Social Media,Prospect,Inactive,Government,725202517.12,4750,2023-10-28,2025-08-09
0015499266014632,Amber,Jones,amber.jones@johnson-miller.com,179.393.2121,Clark-Greer,95601 Williams Pass Suite 134,New Laurabury,MT,72912,Mongolia,Education,Customer Referral,Partner,Pending,Private,824613065.07,1456,2024-06-05,2024-10-16
0018825250807456,Nicole,Castillo,nicole.castillo@haynes-page.com,001-087-294-9637x566,Huang PLC,18337 Lopez Corners Suite 676,Ericmouth,MS,61964,British Virgin Islands,Healthcare,Partner Referral,Customer,Inactive,Government,1997664333.44,1872,2025-08-22,2025-09-03
0019586541028029,Brittany,Sullivan,brittany.sullivan@rowe.com,+1-255-483-3718x2102,Fleming-Pham,19785 Eaton Avenue Apt. 965,New Jeremy,MI,41972,Bangladesh,Media,Trade Show,Prospect,On Hold,Public,1772525673.38,1470,2024-11-26,2025-05-31
0014647260357114,Brianna,Dillon,brianna.dillon@benson.com,+1-711-767-1832x05522,Nichols Inc,8095 Johnson Pike,North Alexandertown,CA,18189,Greece,Manufacturing,Social Media,Prospect,Active,Government,1002405519.32,3127,2025-05-22,2025-05-26
0019880619544537,Marcus,Carpenter,marcus.carpenter@smith.biz,001-858-118-7836x280,Harrison LLC,9508 Emily Loaf,East Tammyfort,MS,14059,Korea,Technology,Web,Partner,On Hold,Public,922590599.75,2555,2023-12-06,2025-01-01
0019881163752866,Melanie,Monroe,melanie.monroe@santiago-allen.com,(191)395-8205,Floyd and Sons,886 Ibarra Highway,Jeromemouth,MN,47174,Georgia,Technology,Partner Referral,Reseller,Inactive,Private,353272862.05,753,2024-11-10,2025-09-10
0014835718526181,Steven,Poole,steven.poole@browning.com,6695365000,Martinez LLC,88590 Heather Parks,East Saratown,KS,53094,Egypt,Energy,Partner Referral,Prospect,Inactive,Government,804262306.01,2832,2025-01-07,2025-09-16
0015320448607093,Justin,Moore,justin.moore@wilson-johnson.com,+1-765-940-8024x1851,"Garza, Daniels and Branch",99667 Ramirez Glens,New Christine,SC,47802,Trinidad and Tobago,Education,Event,Prospect,Inactive,Government,1198412648.67,1319,2025-07-23,2025-08-18
0015200006473670,Lisa,Hill,lisa.hill@perez.biz,(823)276-6992,"Herrera, Guzman and Erickson",4524 Amanda Row,West Michael,LA,92940,Estonia,Government,Customer Referral,Reseller,Active,Private,1408343192.57,1526,2025-06-21,2025-08-15
0016131339052699,David,Thompson,david.thompson@rodriguez.com,(101)587-2915x58899,"Mendez, Webster and Delgado",064 Pratt Forge Suite 959,Hillton,OR,58597,Angola,Government,Social Media,Partner,Pending,Government,566743477.59,3487,2025-07-08,2025-07-28
0013316756101428,Charles,Salazar,charles.salazar@robinson.com,001-131-526-6354x520,Bowen PLC,440 Veronica Wells,North Robinmouth,KS,03082,Faroe Islands,Technology,Paid Search,Partner,Active,Subsidiary,767992014.97,3974,2024-05-03,2025-04-24
0016353018387946,Bryan,Newman,bryan.newman@martin.biz,434.837.6766x23311,Barrett-Alexander,18791 Paul Expressway Apt. 590,Port Timbury,NJ,93663,Cook Islands,Hospitality,Trade Show,Reseller,On Hold,Public,885958947.28,118,2024-08-22,2025-06-20
0011520584095208,Ashley,Stephens,ashley.stephens@banks.com,917-104-1486x206,Kelley-White,0832 Frank Drive,Jonathanshire,NV,24288,Saint Vincent and the Grenadines,Financial Services,Outbound Call,Prospect,On Hold,Government,271143765.86,4852,2025-08-16,2025-09-10
0011955290965940,Hannah,Romero,hannah.romero@hardin.com,8104916984,Richardson LLC,38003 Manning Route Suite 323,Brownberg,AZ,75228,Burkina Faso,Manufacturing,Customer Referral,Prospect,Pending,Private,561633382.53,2767,2025-06-05,2025-07-18
0014938902814096,Justin,Cohen,justin.cohen@watson.org,560-779-1590x7425,Sanchez Group,907 Townsend Rest,Grayfort,LA,75226,Czech Republic,Hospitality,Web,Reseller,Active,Government,1382186242.92,1358,2024-12-03,2025-01-07
0018363444776878,Jose,Osborn,jose.osborn@cisneros.com,600-217-0280,Hahn LLC,713 Kimberly Crossroad,Port Kathy,AK,83938,Sao Tome and Principe,Retail,Social Media,Reseller,On Hold,Government,1759025731.81,2589,2024-07-13,2025-01-14
0013592912611918,Stephanie,Huffman,stephanie.huffman@mitchell.info,865.799.0422,"Walker, Owens and Welch",0038 Kathy Crossroad,Lake Brittany,CT,99152,Pakistan,Government,Organic Search,Partner,On Hold,Subsidiary,1155631861.78,2882,2025-01-23,2025-08-13
0016672960542640,Lee,Garcia,lee.garcia@taylor-wilson.net,(097)720-7793,Jones-Krueger,15859 Jared Roads Suite 659,Michaelstad,TX,05647,Sierra Leone,Financial Services,Social Media,Customer,Active,Government,449676353.49,1008,2024-11-14,2024-12-30
0019208748031164,Steven,Franco,steven.franco@thompson-carroll.com,877-859-7606,Simmons PLC,650 Steven Shoals Apt. 513,Lake Henry,RI,44348,Germany,Technology,Social Media,Reseller,Pending,Subsidiary,1400487092.11,1921,2024-02-12,2024-05-11
0018866232426079,Elizabeth,Watson,elizabeth.watson@ross.org,2385284565,Jones-Rios,75090 Long Falls,Travisshire,NV,60678,Netherlands,Education,Event,Customer,On Hold,Public,181962873.01,1102,2024-09-30,2025-03-22
0013880992239662,Tommy,Jimenez,tommy.jimenez@foster.info,774.127.0024x03562,Mercado-Stafford,39025 John Throughway,Mitchellborough,DE,87497,Palau,Government,Paid Search,Customer,Inactive,Government,256767017.62,819,2024-08-10,2025-07-27
0018899209074410,Ann,Moore,ann.moore@wallace.info,+1-248-982-4894x83184,Sanders-Castro,79739 Brittney Mill Apt. 614,South Daniel,OH,40585,Guadeloupe,Energy,Web,Reseller,Active,Public,1543410595.25,2770,2025-04-23,2025-08-03
0017482805592623,Sonya,Richard,sonya.richard@thompson-ferguson.com,(237)323-5537,"Hinton, Smith and Durham",00993 Becky Garden,Gregoryshire,KY,55069,Nicaragua,Energy,Outbound Call,Prospect,Active,Government,229664435.38,18,2025-02-14,2025-09-13
0014313455064358,Dawn,Snyder,dawn.snyder@jenkins.org,001-728-115-3988x46823,Watts Inc,54695 Karen Mews Suite 321,Andrewview,OR,83728,Lebanon,Financial Services,Customer Referral,Reseller,Inactive,Government,1079178243.52,3271,2024-07-26,2024-11-11
0014854771600654,Debra,Gross,debra.gross@lee-campbell.com,647-171-7594x3549,Stevenson-Thompson,4956 Hall Ports Apt. 650,North Jenniferview,MI,01716,Indonesia,Government,Partner Referral,Prospect,Pending,Government,1531644990.43,4292,2024-02-20,2025-07-29
0017147754091258,Edward,Smith,edward.smith@horton.com,001-012-543-8972x9171,Li-Smith,782 Cohen Grove,Tylerborough,MS,52295,India,Energy,Email Campaign,Customer,Pending,Public,1762955175.16,4681,2025-06-18,2025-06-22
0017043353017239,Kathryn,Jackson,kathryn.jackson@hopkins.com,(332)245-5396x5273,Sanchez-Ryan,1624 George Tunnel,North William,AZ,57480,Svalbard & Jan Mayen Islands,Government,Event,Customer,Active,Public,548815398.1,4138,2023-10-26,2025-04-08
0012794043464516,Alexandra,Stevens,alexandra.stevens@sanchez.biz,001-376-850-8747x9278,"Miller, Wilson and Santana",9308 Angel Fork Apt. 235,Port Michaelfurt,WA,09241,Andorra,Healthcare,Paid Search,Reseller,Active,Government,1433156943.64,2031,2024-01-08,2024-12-10
0015692001825343,Sonia,Walls,sonia.walls@houston.info,456-992-3819,Joseph-Alvarado,5748 Andrew Tunnel Apt. 851,Angelicafurt,CO,06344,Ecuador,Media,Customer Referral,Reseller,Pending,Public,1256588006.79,2477,2025-05-17,2025-06-30
0019251508945253,Antonio,Murphy,antonio.murphy@rodgers.com,346.493.6092,Fisher Group,675 Freeman Shoal Suite 766,Lake James,HI,40113,Portugal,Healthcare,Outbound Call,Customer,Active,Government,1596260188.27,4268,2023-10-15,2025-01-20
0011776787397026,David,Eaton,david.eaton@wheeler-williams.com,568.685.4780,Fisher Ltd,258 Morgan Falls Suite 621,North Derrick,UT,31270,Pitcairn Islands,Education,Web,Prospect,Active,Public,811647414.51,1349,2023-11-24,2025-04-03
0016732975752391,Brittney,Adams,brittney.adams@gallagher.biz,(297)068-5884x918,Taylor-Cook,64410 Christy Bypass Suite 896,Judithside,GA,85592,Singapore,Transportation,Organic Search,Prospect,Inactive,Private,1979791210.09,1652,2024-10-02,2025-09-19
0011162913876933,Gregory,Rhodes,gregory.rhodes@rich.org,001-037-176-5852x85368,"Powell, Pierce and Powell",93007 Martinez Dale,Gomezside,OR,57414,French Southern Territories,Transportation,Organic Search,Customer,Active,Private,244964220.54,500,2024-05-18,2025-09-10
0019613181970016,David,Miranda,david.miranda@patrick-zimmerman.com,(420)111-0009x6540,"Pena, Webb and Roberts",52200 Jessica Square,Jeffreyshire,KS,42607,Jamaica,Energy,Outbound Call,Partner,On Hold,Public,858509254.44,1299,2025-02-16,2025-04-08
0017797609955562,Olivia,Lewis,olivia.lewis@gordon-bradshaw.info,+1-712-286-1334x227,Greene-Lee,72271 Clark Village Apt. 574,North Stacy,UT,65046,Tokelau,Transportation,Event,Customer,On Hold,Private,1653752273.58,2229,2024-01-06,2025-04-01
0015531280433691,Thomas,Cox,thomas.cox@myers.com,+1-473-161-0588,Oliver-Johnson,17258 Fuller Locks Apt. 229,North Ashley,CO,54003,United States Virgin Islands,Financial Services,Outbound Call,Partner,On Hold,Government,1699639208.8,4838,2024-07-09,2025-03-05
0011934791769481,Jennifer,Sandoval,jennifer.sandoval@shaw.com,+1-989-924-4343x896,Dean-Medina,46700 Haley Prairie Apt. 283,Greeneborough,OK,42484,Andorra,Manufacturing,Customer Referral,Prospect,On Hold,Private,1435745549.07,3472,2025-03-06,2025-04-15
0016284690810878,Roger,Ramos,roger.ramos@stevens.com,(510)749-7689x06245,Ortiz-Soto,805 Ronnie Square,East Davidborough,CT,00948,Azerbaijan,Education,Trade Show,Partner,Inactive,Subsidiary,829657786.0,4357,2025-06-03,2025-08-05
0014228803221902,Brent,Hall,brent.hall@valencia.com,001-527-567-1261x085,"Dunn, Price and Benitez",11192 Ramirez Prairie Apt. 654,West Amybury,NJ,69080,Wallis and Futuna,Financial Services,Paid Search,Reseller,Inactive,Subsidiary,1135604588.45,2312,2024-09-13,2024-10-02
0013620083137376,Jennifer,Wells,jennifer.wells@roberts-nelson.com,001-492-422-9647x464,Harris and Sons,4542 Sanchez Club Suite 521,Port Debbieborough,DE,93913,China,Media,Social Media,Prospect,Pending,Public,1306171023.99,2617,2025-03-02,2025-09-19
0017622033314332,Lucas,Bush,lucas.bush@francis.com,001-348-648-6435x58228,Brown-Clark,9804 Mullins Club Suite 181,North Kelly,ND,30042,Trinidad and Tobago,Hospitality,Organic Search,Reseller,Active,Government,920105847.09,4783,2024-11-29,2025-08-01
0019015370086035,Elizabeth,Cooke,elizabeth.cooke@patton-nelson.biz,001-386-6885,Salas and Sons,18803 Michael Unions Suite 838,Jessicaton,CO,27958,Greece,Government,Trade Show,Customer,Inactive,Public,628723458.42,3494,2025-09-21,2025-09-21
0011916096273185,Kayla,Ramirez,kayla.ramirez@salas-martinez.com,+1-029-282-1214,Franklin PLC,61688 Taylor Union,Lake Donnaville,ME,60840,Guatemala,Healthcare,Web,Customer,Inactive,Government,1736965671.62,3633,2025-08-23,2025-09-08
